0.0000012318371,0.0000025275656,0.0000048720103,0.00000882207,0.000015006848,0.000023980876,0.000035999557,0.000050767514,0.00006725603,0.000083701474,0.00009785694,0.00010747482,0.000110886445,0.00010747482,0.00009785694,0.000083701474,0.00006725603,0.000050767514,0.000035999557,0.000023980876,0.000015006848,0.00000882207,0.0000048720103,0.0000025275656,0.0000012318371
0.0000025275656,0.000005186228,0.0000099967165,0.000018101713,0.000030792053,0.00004920556,0.0000738663,0.00010416817,0.00013800041,0.00017174428,0.00020078942,0.00022052402,0.00022752422,0.00022052402,0.00020078942,0.00017174428,0.00013800041,0.00010416817,0.0000738663,0.00004920556,0.000030792053,0.000018101713,0.0000099967165,0.000005186228,0.0000025275656
0.0000048720103,0.0000099967165,0.000019269175,0.000034891968,0.00005935324,0.0000948462,0.00014238102,0.00020078942,0.00026600275,0.00033104574,0.0003870317,0.00042507116,0.0004385644,0.00042507116,0.0003870317,0.00033104574,0.00026600275,0.00020078942,0.00014238102,0.0000948462,0.00005935324,0.000034891968,0.000019269175,0.0000099967165,0.0000048720103
0.00000882207,0.000018101713,0.000034891968,0.00006318119,0.00010747482,0.00017174428,0.0002578187,0.00036358266,0.00048166874,0.0005994465,0.00070082396,0.00076970446,0.00079413754,0.00076970446,0.00070082396,0.0005994465,0.00048166874,0.00036358266,0.0002578187,0.00017174428,0.00010747482,0.00006318119,0.000034891968,0.000018101713,0.00000882207
0.000015006848,0.000030792053,0.00005935324,0.00010747482,0.00018282085,0.00029214687,0.0004385644,0.0006184749,0.00081934617,0.0010196927,0.0011921417,0.0013093114,0.0013508734,0.0013093114,0.0011921417,0.0010196927,0.00081934617,0.0006184749,0.0004385644,0.00029214687,0.00018282085,0.00010747482,0.00005935324,0.000030792053,0.000015006848
0.000023980876,0.00004920556,0.0000948462,0.00017174428,0.00029214687,0.00046684936,0.00070082396,0.0009883201,0.0013093114,0.0016294644,0.0019050369,0.0020922737,0.0021586895,0.0020922737,0.0019050369,0.0016294644,0.0013093114,0.0009883201,0.00070082396,0.00046684936,0.00029214687,0.00017174428,0.0000948462,0.00004920556,0.000023980876
0.000035999557,0.0000738663,0.00014238102,0.0002578187,0.0004385644,0.00070082396,0.0010520612,0.0014836442,0.0019655093,0.0024461157,0.0028597992,0.0031408747,0.003240577,0.0031408747,0.0028597992,0.0024461157,0.0019655093,0.0014836442,0.0010520612,0.00070082396,0.0004385644,0.0002578187,0.00014238102,0.0000738663,0.000035999557
0.000050767514,0.00010416817,0.00020078942,0.00036358266,0.0006184749,0.0009883201,0.0014836442,0.0020922737,0.0027718123,0.003449576,0.004032963,0.0044293436,0.004569946,0.0044293436,0.004032963,0.003449576,0.0027718123,0.0020922737,0.0014836442,0.0009883201,0.0006184749,0.00036358266,0.00020078942,0.00010416817,0.000050767514
0.00006725603,0.00013800041,0.00026600275,0.00048166874,0.00081934617,0.0013093114,0.0019655093,0.0027718123,0.0036720547,0.004569946,0.005342808,0.0058679264,0.0060541946,0.0058679264,0.005342808,0.004569946,0.0036720547,0.0027718123,0.0019655093,0.0013093114,0.00081934617,0.00048166874,0.00026600275,0.00013800041,0.00006725603
0.000083701474,0.00017174428,0.00033104574,0.0005994465,0.0010196927,0.0016294644,0.0024461157,0.003449576,0.004569946,0.00568739,0.006649232,0.0073027527,0.007534567,0.0073027527,0.006649232,0.00568739,0.004569946,0.003449576,0.0024461157,0.0016294644,0.0010196927,0.0005994465,0.00033104574,0.00017174428,0.000083701474
0.00009785694,0.00020078942,0.0003870317,0.00070082396,0.0011921417,0.0019050369,0.0028597992,0.004032963,0.005342808,0.006649232,0.0077737398,0.008537782,0.008808801,0.008537782,0.0077737398,0.006649232,0.005342808,0.004032963,0.0028597992,0.0019050369,0.0011921417,0.00070082396,0.0003870317,0.00020078942,0.00009785694
0.00010747482,0.00022052402,0.00042507116,0.00076970446,0.0013093114,0.0020922737,0.0031408747,0.0044293436,0.0058679264,0.0073027527,0.008537782,0.00937692,0.009674575,0.00937692,0.008537782,0.0073027527,0.0058679264,0.0044293436,0.0031408747,0.0020922737,0.0013093114,0.00076970446,0.00042507116,0.00022052402,0.00010747482
0.000110886445,0.00022752422,0.0004385644,0.00079413754,0.0013508734,0.0021586895,0.003240577,0.004569946,0.0060541946,0.007534567,0.008808801,0.009674575,0.00998168,0.009674575,0.008808801,0.007534567,0.0060541946,0.004569946,0.003240577,0.0021586895,0.0013508734,0.00079413754,0.0004385644,0.00022752422,0.000110886445
0.00010747482,0.00022052402,0.00042507116,0.00076970446,0.0013093114,0.0020922737,0.0031408747,0.0044293436,0.0058679264,0.0073027527,0.008537782,0.00937692,0.009674575,0.00937692,0.008537782,0.0073027527,0.0058679264,0.0044293436,0.0031408747,0.0020922737,0.0013093114,0.00076970446,0.00042507116,0.00022052402,0.00010747482
0.00009785694,0.00020078942,0.0003870317,0.00070082396,0.0011921417,0.0019050369,0.0028597992,0.004032963,0.005342808,0.006649232,0.0077737398,0.008537782,0.008808801,0.008537782,0.0077737398,0.006649232,0.005342808,0.004032963,0.0028597992,0.0019050369,0.0011921417,0.00070082396,0.0003870317,0.00020078942,0.00009785694
0.000083701474,0.00017174428,0.00033104574,0.0005994465,0.0010196927,0.0016294644,0.0024461157,0.003449576,0.004569946,0.00568739,0.006649232,0.0073027527,0.007534567,0.0073027527,0.006649232,0.00568739,0.004569946,0.003449576,0.0024461157,0.0016294644,0.0010196927,0.0005994465,0.00033104574,0.00017174428,0.000083701474
0.00006725603,0.00013800041,0.00026600275,0.00048166874,0.00081934617,0.0013093114,0.0019655093,0.0027718123,0.0036720547,0.004569946,0.005342808,0.0058679264,0.0060541946,0.0058679264,0.005342808,0.004569946,0.0036720547,0.0027718123,0.0019655093,0.0013093114,0.00081934617,0.00048166874,0.00026600275,0.00013800041,0.00006725603
0.000050767514,0.00010416817,0.00020078942,0.00036358266,0.0006184749,0.0009883201,0.0014836442,0.0020922737,0.0027718123,0.003449576,0.004032963,0.0044293436,0.004569946,0.0044293436,0.004032963,0.003449576,0.0027718123,0.0020922737,0.0014836442,0.0009883201,0.0006184749,0.00036358266,0.00020078942,0.00010416817,0.000050767514
0.000035999557,0.0000738663,0.00014238102,0.0002578187,0.0004385644,0.00070082396,0.0010520612,0.0014836442,0.0019655093,0.0024461157,0.0028597992,0.0031408747,0.003240577,0.0031408747,0.0028597992,0.0024461157,0.0019655093,0.0014836442,0.0010520612,0.00070082396,0.0004385644,0.0002578187,0.00014238102,0.0000738663,0.000035999557
0.000023980876,0.00004920556,0.0000948462,0.00017174428,0.00029214687,0.00046684936,0.00070082396,0.0009883201,0.0013093114,0.0016294644,0.0019050369,0.0020922737,0.0021586895,0.0020922737,0.0019050369,0.0016294644,0.0013093114,0.0009883201,0.00070082396,0.00046684936,0.00029214687,0.00017174428,0.0000948462,0.00004920556,0.000023980876
0.000015006848,0.000030792053,0.00005935324,0.00010747482,0.00018282085,0.00029214687,0.0004385644,0.0006184749,0.00081934617,0.0010196927,0.0011921417,0.0013093114,0.0013508734,0.0013093114,0.0011921417,0.0010196927,0.00081934617,0.0006184749,0.0004385644,0.00029214687,0.00018282085,0.00010747482,0.00005935324,0.000030792053,0.000015006848
0.00000882207,0.000018101713,0.000034891968,0.00006318119,0.00010747482,0.00017174428,0.0002578187,0.00036358266,0.00048166874,0.0005994465,0.00070082396,0.00076970446,0.00079413754,0.00076970446,0.00070082396,0.0005994465,0.00048166874,0.00036358266,0.0002578187,0.00017174428,0.00010747482,0.00006318119,0.000034891968,0.000018101713,0.00000882207
0.0000048720103,0.0000099967165,0.000019269175,0.000034891968,0.00005935324,0.0000948462,0.00014238102,0.00020078942,0.00026600275,0.00033104574,0.0003870317,0.00042507116,0.0004385644,0.00042507116,0.0003870317,0.00033104574,0.00026600275,0.00020078942,0.00014238102,0.0000948462,0.00005935324,0.000034891968,0.000019269175,0.0000099967165,0.0000048720103
0.0000025275656,0.000005186228,0.0000099967165,0.000018101713,0.000030792053,0.00004920556,0.0000738663,0.00010416817,0.00013800041,0.00017174428,0.00020078942,0.00022052402,0.00022752422,0.00022052402,0.00020078942,0.00017174428,0.00013800041,0.00010416817,0.0000738663,0.00004920556,0.000030792053,0.000018101713,0.0000099967165,0.000005186228,0.0000025275656
0.0000012318371,0.0000025275656,0.0000048720103,0.00000882207,0.000015006848,0.000023980876,0.000035999557,0.000050767514,0.00006725603,0.000083701474,0.00009785694,0.00010747482,0.000110886445,0.00010747482,0.00009785694,0.000083701474,0.00006725603,0.000050767514,0.000035999557,0.000023980876,0.000015006848,0.00000882207,0.0000048720103,0.0000025275656,0.0000012318371
